Haushaltsjahr;Haushaltsstufe 0;Fachgruppe;katkey;EXEMPLARANZ;PREIS;Bestellpreis
;;;1966807;2,00;32,00;36,00
;;;1966810;1,00;23,00;25,00
;;;1966811;1,00;18,00;20,00
;;;1966813;2,00;37,00;40,00
;;;1966842;1,00;18,00;20,00
;;;1966846;1,00;21,00;23,00
;;;1966847;1,00;22,00;25,00
;;;1966848;1,00;18,00;20,00
;;;1966849;1,00;12,00;12,00
;;;1966850;1,00;22,00;24,00
;;;1966853;1,00;18,00;20,00
;;;1966854;1,00;23,00;25,00
;;;1966855;1,00;27,00;30,00
;;;1966856;1,00;18,00;20,00
;;;1966857;2,00;22,00;24,00
;;;1966858;1,00;14,00;"0,00"
;;;1966859;1,00;16,00;18,00
;;;1966860;1,00;22,00;25,00
;;;1966861;1,00;16,00;18,00
;;;1966862;1,00;27,00;30,00
;;;1966863;1,00;11,00;12,00
;;;1966864;1,00;"0,00";"0,00"
;;;1966865;1,00;"0,00";"0,00"
;;;1966892;1,00;22,00;25,00
;;;1966903;2,00;59,00;64,00
;;;1966904;2,00;22,00;24,00
;;;1966905;1,00;21,00;23,00
;;;1966906;2,00;36,00;39,00
;;;1966908;2,00;37,00;39,00
;;;1966909;1,00;14,00;16,00
;;;1966910;2,00;40,00;44,00
;;;1966911;2,00;40,00;44,00
;;;1966912;1,00;23,00;23,00
;;;1966913;2,00;40,00;44,00
;;;1966914;2,00;45,00;48,00
;;;1966916;1,00;20,00;22,00
;;;1966926;1,00;27,00;30,00
;;;1966932;1,00;27,00;30,00
;;;1966933;1,00;27,00;30,00
;;;1966934;1,00;31,00;35,00
;;;1966935;1,00;31,00;35,00
;;;1966938;1,00;61,00;68,00
;;;1966954;1,00;16,00;18,00
;;;1966958;1,00;45,00;50,00
;;;1966960;1,00;16,00;18,00
;;;1966995;1,00;18,00;20,00
;;;1967004;1,00;18,00;22,00
;;;1967006;1,00;13,00;15,00
;;;1967013;1,00;22,00;25,00
;;;1967014;1,00;11,00;12,00
;;;1967016;1,00;21,00;23,00
;;;1967017;1,00;22,00;24,00
;;;1967019;1,00;18,00;20,00
;;;1967020;1,00;13,00;14,00
;;;1967021;1,00;18,00;20,00
;;;1967022;1,00;13,00;15,00
;;;1967030;1,00;18,00;20,00
;;;1967031;1,00;11,00;12,00
;;;1967035;1,00;22,00;25,00
;;;1967061;1,00;27,00;30,00
;;;1967064;2,00;28,00;30,00
;;;1967065;1,00;21,00;23,00
;;;1967068;1,00;18,00;20,00
;;;1967077;1,00;20,00;22,00
;;;1967078;1,00;20,00;22,00
;;;1967079;2,00;40,00;44,00
;;;1967080;1,00;25,00;28,00
;;;1967173;2,00;40,00;44,00
;;;1967174;1,00;20,00;22,00
;;;1967175;1,00;18,00;20,00
;;;1967176;1,00;25,00;26,00
;;;1967194;1,00;8,00;9,00
;;;1967214;1,00;21,00;22,00
;;;1967219;1,00;23,00;26,00
;;;1967220;1,00;18,00;20,00
;;;1967221;1,00;27,00;30,00
;;;1967222;1,00;27,00;30,00
;;;1967226;1,00;30,00;33,00
;;;1967227;2,00;51,00;56,00
;;;1967228;2,00;63,00;70,00
;;;1967239;1,00;18,00;20,00
;;;1967242;1,00;18,00;20,00
;;;1967247;1,00;18,00;20,00
;;;1967279;1,00;16,00;18,00
;;;1967366;1,00;15,00;16,00
;;;1967368;1,00;20,00;22,00
;;;1967373;1,00;27,00;30,00
;;;1967395;1,00;85,00;95,00
;;;1967400;1,00;26,00;28,00
;;;1967401;1,00;31,00;34,00
;;;1967436;1,00;50,00;55,00
;;;1967437;1,00;27,00;30,00
;;;1967440;1,00;35,00;38,00
;;;1967442;1,00;24,00;25,00
;;;1967445;1,00;31,00;35,00
;;;1967447;1,00;40,00;45,00
;;;1967449;1,00;46,00;50,00
;;;1967453;1,00;10,00;11,00
;;;1967454;1,00;35,00;38,00
;;;1967456;1,00;24,00;26,00
;;;1967459;1,00;37,00;40,00
;;;1967460;1,00;13,00;14,00
;;;1967462;3,00;48,00;54,00
;;;1967464;1,00;45,00;50,00
;;;1967465;1,00;36,00;40,00
;;;1967466;1,00;36,00;40,00
;;;1967467;1,00;32,00;35,00
;;;1967470;1,00;23,00;26,00
;;;1967473;1,00;24,00;27,00
;;;1967474;1,00;22,00;25,00
;;;1967475;2,00;28,00;30,00
;;;1967476;1,00;36,00;40,00
;;;1967477;1,00;36,00;40,00
;;;1967501;1,00;23,00;25,00
;;;1967502;1,00;14,00;15,00
;;;1967503;1,00;6,00;7,00
;;;1967504;1,00;19,00;20,00
;;;1967505;1,00;23,00;26,00
;;;1967506;1,00;26,00;28,00
;;;1967507;1,00;25,00;27,00
;;;1967509;1,00;25,00;27,00
;;;1967510;1,00;21,00;23,00
;;;1967511;1,00;18,00;20,00
;;;1967513;1,00;24,00;26,00
;;;1967515;1,00;20,00;22,00
;;;1967517;1,00;20,00;22,00
;;;1967519;1,00;20,00;22,00
;;;1967523;1,00;20,00;22,00
;;;1967552;1,00;18,00;20,00
;;;1967556;2,00;51,00;56,00
;;;1967566;1,00;16,00;17,00
;;;1967569;1,00;18,00;20,00
;;;1967570;1,00;16,00;18,00
;;;1967571;1,00;19,00;20,00
;;;1967572;1,00;20,00;22,00
;;;1967573;1,00;20,00;22,00
;;;1967575;1,00;22,00;24,00
;;;1967576;1,00;22,00;24,00
;;;1967577;1,00;20,00;22,00
;;;1967580;1,00;11,00;12,00
;;;1967582;1,00;45,00;50,00
;;;1967583;1,00;36,00;40,00
;;;1967769;2,00;37,00;40,00
;;;1967771;2,00;40,00;44,00
;;;1967772;1,00;18,00;20,00
;;;1967777;1,00;16,00;18,00
;;;1967778;1,00;20,00;22,00
;;;1967830;2,00;34,00;36,00
;;;1967841;1,00;16,00;17,00
;;;1967846;1,00;18,00;20,00
;;;1967847;1,00;18,00;20,00
;;;1967848;1,00;22,00;24,00
;;;1967849;1,00;18,00;20,00
;;;1967850;1,00;23,00;25,00
;;;1967852;1,00;16,00;17,00
;;;1967855;1,00;16,00;17,00
;;;1967864;1,00;17,00;18,00
;;;1967880;1,00;30,00;32,00
;;;1967887;1,00;22,00;24,00
;;;1967890;1,00;16,00;18,00
;;;1967891;1,00;22,00;24,00
;;;1967892;1,00;17,00;18,00
;;;1967893;2,00;22,00;24,00
;;;1967898;1,00;23,00;26,00
;;;1967899;1,00;22,00;24,00
;;;1967902;2,00;16,00;16,00
;;;1967926;1,00;37,00;40,00
;;;1967932;1,00;17,00;19,00
;;;1967934;1,00;20,00;22,00
;;;1967935;2,00;44,00;48,00
;;;1967936;1,00;16,00;18,00
;;;1967942;1,00;21,00;23,00
;;;1967944;1,00;34,00;38,00
;;;1967945;1,00;16,00;18,00
;;;1967946;1,00;9,00;10,00
;;;1967947;3,00;42,00;45,00
;;;1968012;1,00;51,00;55,00
;;;1968026;1,00;30,00;32,00
;;;1968030;1,00;25,00;28,00
;;;1968040;1,00;23,00;25,00
;;;1968041;1,00;36,00;40,00
;;;1968043;1,00;24,00;26,00
;;;1968044;1,00;24,00;26,00
;;;1968048;1,00;21,00;22,00
;;;1968051;1,00;37,00;41,00
;;;1968054;1,00;35,00;39,00
;;;1968059;1,00;17,00;19,00
;;;1968064;1,00;21,00;23,00
;;;1968065;1,00;22,00;24,00
;;;1968067;1,00;20,00;22,00
;;;1968068;1,00;40,00;44,00
;;;1968078;1,00;21,00;23,00
;;;1968107;3,00;40,00;45,00
;;;1968108;2,00;22,00;23,00
;;;1968114;1,00;36,00;40,00
;;;1968115;1,00;22,00;25,00
;;;1968117;1,00;26,00;29,00
;;;1968119;1,00;36,00;40,00
;;;1968121;1,00;24,00;27,00
;;;1968131;1,00;20,00;22,00
;;;1968139;1,00;16,00;18,00
;;;1968143;1,00;24,00;27,00
;;;1968150;1,00;25,00;26,00
;;;1968152;1,00;16,00;18,00
;;;1968153;1,00;23,00;25,00
;;;1968155;1,00;31,00;34,00
;;;1968156;1,00;11,00;12,00
;;;1968157;1,00;18,00;20,00
;;;1968158;1,00;24,00;27,00
;;;1968160;1,00;23,00;24,00
;;;1968161;1,00;21,00;22,00
;;;1968164;1,00;21,00;23,00
;;;1968193;1,00;44,00;48,00
;;;1968202;1,00;24,00;26,00
;;;1968204;1,00;37,00;40,00
;;;1968210;2,00;28,00;32,00
;;;1968225;1,00;37,00;40,00
;;;1968228;2,00;24,00;26,00
;;;1968229;1,00;47,00;52,00
;;;1968230;1,00;20,00;22,00
;;;1968237;1,00;33,00;28,00
;;;1968240;1,00;16,00;18,00
;;;1968266;1,00;14,00;16,00
;;;1968277;1,00;28,00;30,00
;;;1968282;1,00;22,00;24,00
;;;1968284;1,00;13,00;14,00
;;;1968290;1,00;21,00;22,00
;;;1968291;1,00;20,00;22,00
;;;1968305;1,00;29,00;32,00
;;;1968309;1,00;9,00;10,00
;;;1968312;1,00;25,00;28,00
;;;1968314;1,00;30,00;29,00
;;;1968328;1,00;18,00;20,00
;;;1968329;2,00;28,00;32,00
;;;1968330;1,00;32,00;35,00
;;;1968331;1,00;16,00;18,00
;;;1968332;1,00;23,00;25,00
;;;1968333;2,00;42,00;46,00
;;;1968335;1,00;13,00;14,00
;;;1968336;1,00;21,00;23,00
;;;1968337;1,00;23,00;25,00
;;;1968339;1,00;25,00;28,00
;;;1968340;1,00;11,00;12,00
;;;1968343;1,00;38,00;42,00
;;;1968363;1,00;22,00;25,00
;;;1968365;1,00;18,00;20,00
;;;1968368;1,00;13,00;14,00
;;;1968498;1,00;18,00;20,00
;;;1968503;1,00;15,00;17,00
;;;1968518;1,00;25,00;26,00
;;;1968523;1,00;23,00;26,00
;;;1968528;2,00;28,00;30,00
;;;1968582;1,00;20,00;22,00
;;;1968586;1,00;16,00;18,00
;;;1968598;1,00;31,00;35,00
;;;1968601;1,00;16,00;18,00
;;;1968606;1,00;22,00;24,00
;;;1968612;1,00;27,00;30,00
;;;1968613;1,00;22,00;25,00
;;;1968614;1,00;23,00;25,00
;;;1968617;1,00;17,00;19,00
;;;1968619;1,00;12,00;13,00
;;;1968620;1,00;21,00;23,00
;;;1968622;1,00;36,00;40,00
;;;1968633;1,00;32,00;36,00
;;;1968641;1,00;15,00;15,00
;;;1968642;1,00;27,00;30,00
;;;1968645;1,00;54,00;60,00
;;;1968653;2,00;37,00;40,00
;;;1968654;1,00;27,00;30,00
;;;1968666;1,00;18,00;20,00
;;;1968667;1,00;10,00;11,00
;;;1968678;1,00;24,00;27,00
;;;1968679;1,00;20,00;22,00
;;;1968680;1,00;13,00;15,00
;;;1968712;2,00;18,00;20,00
;;;1969115;1,00;20,00;22,00
;;;1969133;1,00;18,00;20,00
;;;1969136;1,00;27,00;30,00
;;;1969141;1,00;9,00;10,00
;;;1969153;1,00;20,00;22,00
;;;1969167;2,00;55,00;60,00
;;;1969185;1,00;9,00;10,00
;;;1969199;1,00;22,00;24,00
;;;1969206;1,00;23,00;25,00
;;;1969235;2,00;32,00;36,00
;;;1969282;1,00;43,00;48,00
;;;1969283;1,00;26,00;29,00
;;;1969285;1,00;18,00;20,00
;;;1969286;1,00;14,00;15,00
;;;1969291;3,00;24,00;27,00
;;;1969292;1,00;20,00;22,00
;;;1969294;1,00;13,00;14,00
;;;1969295;1,00;20,00;22,00
;;;1969296;1,00;21,00;23,00
;;;1969298;1,00;19,00;21,00
;;;1969321;1,00;27,00;30,00
;;;1969322;1,00;22,00;25,00
;;;1969323;1,00;22,00;25,00
;;;1969324;1,00;16,00;18,00
;;;1969327;1,00;"0,00";"0,00"
;;;1969328;1,00;31,00;34,00
;;;1969356;1,00;23,00;25,00
;;;1969359;1,00;14,00;16,00
;;;1969360;1,00;23,00;25,00
;;;1969361;1,00;19,00;21,00
;;;1969362;1,00;23,00;26,00
;;;1969363;1,00;22,00;22,00
;;;1969364;1,00;36,00;40,00
;;;1969365;1,00;23,00;25,00
;;;1969366;1,00;20,00;22,00
;;;1969367;1,00;23,00;26,00
;;;1969369;1,00;9,00;10,00
;;;1969371;1,00;22,00;24,00
;;;1969372;1,00;22,00;24,00
;;;1969373;1,00;22,00;23,00
;;;1969374;1,00;12,00;13,00
;;;1969375;1,00;20,00;22,00
;;;1969412;1,00;18,00;20,00
;;;1969414;1,00;23,00;25,00
;;;1969415;3,00;45,00;51,00
;;;1969416;1,00;23,00;25,00
;;;1969418;1,00;24,00;27,00
;;;1969423;1,00;40,00;45,00
;;;1969426;1,00;29,00;32,00
;;;1969442;1,00;32,00;36,00
;;;1969443;1,00;20,00;22,00
;;;1969449;1,00;29,00;32,00
;;;1969480;1,00;22,00;25,00
;;;1969572;1,00;20,00;22,00
;;;1969574;1,00;15,00;17,00
;;;1969579;1,00;27,00;30,00
;;;1969629;2,00;36,00;40,00
;;;1969646;1,00;27,00;30,00
;;;1969647;1,00;27,00;30,00
;;;1969668;1,00;23,00;25,00
;;;1969669;1,00;23,00;25,00
;;;1969671;1,00;17,00;19,00
;;;1969762;2,00;26,00;28,00
;;;1969770;2,00;32,00;36,00
;;;1969776;1,00;16,00;18,00
;;;1969779;1,00;16,00;18,00
;;;1969781;1,00;22,00;24,00
;;;1969782;1,00;17,00;19,00
;;;1969783;1,00;16,00;18,00
;;;1969784;1,00;18,00;20,00
;;;1969868;2,00;42,00;46,00
;;;1970061;1,00;29,00;32,00
;;;1970231;3,00;46,00;51,00
;;;1970360;1,00;18,00;20,00
;;;1970361;2,00;46,00;50,00
;;;1970509;1,00;9,00;10,00
;;;1970511;1,00;30,00;33,00
;;;1970512;1,00;18,00;20,00
;;;1970513;1,00;33,00;37,00
;;;1970705;1,00;15,00;16,00
;;;1970981;1,00;15,00;17,00
;;;1970983;1,00;24,00;26,00
;;;1970986;1,00;17,00;19,00
;;;1970988;1,00;18,00;20,00
;;;1970989;1,00;20,00;22,00
;;;1970990;1,00;36,00;40,00
;;;1970994;1,00;14,00;16,00
;;;1970995;1,00;31,00;35,00
;;;1970999;1,00;36,00;40,00
;;;1971002;1,00;49,00;54,00
;;;1971005;1,00;27,00;30,00
;;;1971008;1,00;36,00;40,00
;;;1971010;1,00;21,00;23,00
;;;1971011;1,00;21,00;23,00
;;;1971016;1,00;20,00;22,00
;;;1971022;1,00;27,00;30,00
;;;1971031;2,00;72,00;80,00
;;;1971037;1,00;31,00;35,00
;;;1971046;1,00;6,00;7,00
;;;1971051;1,00;54,00;60,00
;;;1971053;1,00;18,00;20,00
;;;1971056;1,00;27,00;30,00
;;;1971058;1,00;29,00;32,00
;;;1971061;1,00;8,00;9,00
;;;1971062;1,00;13,00;15,00
;;;1971064;1,00;20,00;22,00
;;;1971066;2,00;14,00;16,00
;;;1971070;2,00;36,00;40,00
;;;1971074;1,00;29,00;29,00
;;;1971076;1,00;45,00;50,00
;;;1971077;1,00;40,00;45,00
;;;1971079;1,00;18,00;19,00
;;;1971081;1,00;16,00;18,00
;;;1971084;1,00;31,00;35,00
;;;1971085;1,00;23,00;25,00
;;;1971087;1,00;27,00;30,00
;;;1971108;1,00;16,00;18,00
;;;1971109;1,00;34,00;38,00
;;;1971204;1,00;23,00;26,00
;;;1971206;1,00;22,00;24,00
;;;1971208;1,00;31,00;35,00
;;;1971210;1,00;32,00;35,00
;;;1971212;1,00;45,00;50,00
;;;1971216;1,00;23,00;26,00
;;;1971219;1,00;24,00;27,00
;;;1971222;1,00;16,00;18,00
;;;1971239;1,00;16,00;18,00
;;;1971244;1,00;27,00;30,00
;;;1971263;1,00;18,00;20,00
;;;1971265;1,00;25,00;28,00
;;;1971266;1,00;22,00;25,00
;;;1971268;1,00;23,00;25,00
;;;1971276;2,00;46,00;50,00
;;;1971278;1,00;31,00;35,00
;;;1971280;1,00;27,00;30,00
;;;1971281;1,00;30,00;33,00
;;;1971286;1,00;36,00;40,00
;;;1971287;1,00;31,00;35,00
;;;1971291;1,00;16,00;18,00
;;;1971293;1,00;16,00;18,00
;;;1971297;1,00;23,00;26,00
;;;1971300;1,00;23,00;25,00
;;;1971306;1,00;23,00;25,00
;;;1971311;1,00;18,00;20,00
;;;1971314;1,00;20,00;22,00
;;;1971320;1,00;32,00;36,00
;;;1971322;1,00;14,00;15,00
;;;1971323;1,00;36,00;40,00
;;;1971327;1,00;40,00;44,00
;;;1971329;1,00;22,00;25,00
;;;1971355;1,00;15,00;17,00
;;;1971360;1,00;22,00;24,00
;;;1971362;1,00;18,00;20,00
;;;1971366;1,00;23,00;25,00
;;;1971371;1,00;16,00;18,00
;;;1971372;1,00;20,00;22,00
;;;1971374;1,00;34,00;38,00
;;;1971375;1,00;10,00;11,00
;;;1971376;1,00;20,00;22,00
;;;1971377;1,00;22,00;24,00
;;;1971379;1,00;19,00;21,00
;;;1971383;1,00;22,00;24,00
;;;1971403;1,00;16,00;18,00
;;;1971474;1,00;18,00;20,00
;;;1971485;1,00;15,00;17,00
;;;1971538;1,00;20,00;22,00
;;;1971555;1,00;20,00;22,00
;;;1971560;1,00;18,00;20,00
;;;1971579;1,00;24,00;27,00
;;;1971580;1,00;17,00;19,00
;;;1971581;1,00;24,00;27,00
;;;1971582;1,00;22,00;24,00
;;;1971583;1,00;16,00;18,00
;;;1971595;1,00;31,00;34,00
;;;1971597;1,00;17,00;18,00
;;;1971598;1,00;17,00;18,00
;;;1971599;1,00;14,00;15,00
;;;1971603;1,00;17,00;18,00
;;;1971604;1,00;17,00;18,00
;;;1971605;1,00;18,00;20,00
;;;1971608;1,00;26,00;28,00
;;;1971610;1,00;28,00;30,00
;;;1971613;1,00;20,00;22,00
;;;1971619;1,00;18,00;20,00
;;;1971631;1,00;28,00;30,00
;;;1971639;1,00;18,00;20,00
;;;1971640;1,00;19,00;20,00
;;;1971648;1,00;31,00;35,00
;;;1971650;1,00;18,00;20,00
;;;1971652;1,00;13,00;14,00
;;;1971655;1,00;36,00;40,00
;;;1971657;1,00;24,00;27,00
;;;1971658;1,00;27,00;30,00
;;;1971659;1,00;10,00;11,00
;;;1971660;1,00;20,00;22,00
;;;1971826;2,00;33,00;36,00
;;;1971827;1,00;22,00;25,00
;;;1972038;1,00;21,00;23,00
;;;1972044;1,00;23,00;25,00
;;;1972049;1,00;25,00;28,00
;;;1972091;1,00;20,00;22,00
;;;1972092;1,00;15,00;17,00
;;;1972093;2,00;24,00;26,00
;;;1972097;1,00;22,00;24,00
;;;1972101;2,00;47,00;52,00
;;;1972103;1,00;23,00;26,00
;;;1972105;1,00;22,00;25,00
;;;1972108;1,00;15,00;17,00
;;;1972110;1,00;15,00;17,00
;;;1972188;1,00;14,00;16,00
;;;1972229;1,00;18,00;20,00
;;;1972230;1,00;25,00;28,00
;;;1972231;1,00;15,00;17,00
;;;1972233;1,00;18,00;20,00
;;;1972235;1,00;16,00;18,00
;;;1972238;1,00;22,00;25,00
;;;1972239;1,00;25,00;28,00
;;;1972241;1,00;22,00;24,00
;;;1972242;1,00;12,00;13,00
;;;1972244;1,00;36,00;40,00
;;;1972245;1,00;22,00;25,00
;;;1972257;1,00;19,00;21,00
;;;1972286;1,00;22,00;25,00
;;;1972287;1,00;18,00;20,00
;;;1972291;1,00;18,00;20,00
;;;1972314;1,00;22,00;24,00
;;;1972322;1,00;24,00;26,00
;;;1972349;1,00;22,00;25,00
;;;1972350;1,00;33,00;37,00
;;;1972356;1,00;22,00;25,00
;;;1972598;1,00;17,00;18,00
;;;1972632;1,00;15,00;17,00
;;;1972633;1,00;15,00;17,00
;;;1972634;1,00;19,00;20,00
;;;1972639;1,00;36,00;39,00
;;;1972640;1,00;19,00;20,00
;;;1972642;1,00;20,00;22,00
;;;1972674;2,00;34,00;36,00
;;;1972676;1,00;20,00;22,00
;;;1972682;1,00;12,00;13,00
;;;1972690;1,00;23,00;25,00
;;;1972710;1,00;19,00;20,00
;;;1972722;1,00;23,00;25,00
;;;1972740;1,00;27,00;30,00
;;;1972744;1,00;16,00;18,00
;;;1972914;1,00;21,00;23,00
;;;1972918;1,00;30,00;33,00
;;;1972921;1,00;14,00;15,00
;;;1973008;1,00;14,00;15,00
;;;1973009;1,00;24,00;25,00
;;;1973019;1,00;18,00;20,00
;;;1973126;1,00;17,00;19,00
;;;1973128;1,00;26,00;28,00
;;;1973129;1,00;15,00;17,00
;;;1973631;1,00;17,00;18,00
;;;1973635;1,00;14,00;16,00
;;;1973638;1,00;19,00;21,00
;;;1973642;1,00;23,00;25,00
;;;1973644;1,00;23,00;25,00
;;;1973659;1,00;19,00;20,00
;;;1973660;1,00;23,00;25,00
;;;1973661;1,00;9,00;10,00
;;;1973662;1,00;28,00;30,00
;;;1973663;1,00;20,00;22,00
;;;1973666;1,00;36,00;38,00
;;;1975033;1,00;25,00;27,00
;;;1975067;1,00;20,00;22,00
;;;1975069;1,00;36,00;40,00
;;;1975126;1,00;13,00;15,00
;;;1975127;1,00;11,00;13,00
;;;1975143;1,00;20,00;22,00
;;"0003 CDs";1598359;1,00;10,00;11,00
;;;1648986;1,00;13,00;15,00
;;;1686870;3,00;39,00;45,00
;;;1697664;1,00;9,00;10,00
;;;1720342;2,00;36,00;40,00
;;;1734271;1,00;11,00;12,00
;;;1755688;1,00;18,00;20,00
;;;1772203;1,00;14,00;15,00
;;;1817219;1,00;18,00;20,00
;;;1831782;1,00;15,00;17,00
;;;1832511;1,00;23,00;25,00
;;;1835439;1,00;20,00;22,00
;;;1861701;2,00;24,00;26,00
;;;1898786;3,00;42,00;48,00
;;;1915906;1,00;"0,00";"0,00"
;;;1924075;1,00;18,00;20,00
;;;1928951;1,00;16,00;18,00
;;;1930024;1,00;11,00;12,00
;;;1933904;1,00;14,00;16,00
;;;1937764;2,00;44,00;48,00
;;;1938552;1,00;16,00;18,00
;;;1940817;1,00;22,00;24,00
;;;1947135;1,00;14,00;15,00
;;;1957608;1,00;23,00;25,00
;;;1957611;1,00;18,00;20,00
;;;1957618;1,00;16,00;18,00
;;;1957621;1,00;23,00;25,00
;;;1957624;1,00;36,00;40,00
;;;1957631;1,00;27,00;30,00
;;;1957633;1,00;14,00;16,00
;;;1957634;1,00;24,00;27,00
;;;1957670;1,00;13,00;15,00
;;;1957671;2,00;28,00;32,00
;;;1957673;2,00;28,00;32,00
;;;1957675;1,00;9,00;10,00
;;;1957677;1,00;18,00;20,00
;;;1957678;1,00;18,00;20,00
;;;1957679;1,00;9,00;10,00
;;;1959760;2,00;30,00;34,00
;;;1959761;2,00;30,00;34,00
;;;1959762;1,00;15,00;15,00
;;;1960058;1,00;16,00;18,00
;;;1960079;1,00;18,00;20,00
;;;1960208;1,00;16,00;18,00
;;;1960209;1,00;18,00;20,00
;;;1960210;2,00;26,00;30,00
;;;1960212;1,00;16,00;18,00
;;;1960647;1,00;23,00;26,00
;;;1962123;1,00;15,00;15,00
;;;1962125;1,00;15,00;15,00
;;;1962127;2,00;30,00;34,00
;;;1962128;2,00;30,00;34,00
;;;1962231;1,00;22,00;25,00
;;;1962340;2,00;42,00;46,00
;;;1962532;1,00;9,00;10,00
;;;1963996;1,00;22,00;25,00
;;;1966061;1,00;14,00;16,00
;;;1966062;1,00;14,00;16,00
;;;1966825;1,00;9,00;10,00
;;;1967508;1,00;13,00;15,00
;;;1968702;1,00;23,00;25,00
;;;1968717;3,00;27,00;30,00
;;;1968725;2,00;24,00;26,00
;;"0005 Spiele";1917501;2,00;32,00;38,00
;;;1917558;2,00;32,00;32,00
;;;1963150;2,00;32,00;30,00
;;;1963151;2,00;32,00;32,00
;;;1963152;2,00;32,00;38,00
;;;1963153;1,00;28,00;25,00
;;;1963154;1,00;33,00;30,00
;;;1963155;1,00;33,00;30,00
;;;1963156;1,00;33,00;30,00
;;;1963162;1,00;34,00;30,00
;;;1963166;1,00;33,00;30,00
;;;1963168;1,00;33,00;30,00
;;;1963170;2,00;20,00;24,00
;;;1963175;1,00;20,00;15,00
;;;1963176;2,00;10,00;10,00
;;;1963177;2,00;12,00;14,00
;;;1963179;2,00;10,00;12,00
;;;1963182;1,00;15,00;17,00
;;;1966181;1,00;20,00;17,00
;;"0007 CD-ROM";1957613;1,00;13,00;16,00
;;"0015 Bluray";1947831;1,00;17,00;20,00
;;;1947837;1,00;27,00;32,00
;;;1973428;1,00;17,00;20,00
;;"0016 DVD";1615530;1,00;21,00;16,00
;;;1616780;1,00;7,00;8,00
;;;1664232;1,00;"0,00";"0,00"
;;;1883554;1,00;23,00;26,00
;;;1938411;1,00;11,00;12,00
;;;1947130;1,00;12,00;12,00
;;;1947131;1,00;11,00;13,00
;;;1947756;1,00;12,00;13,00
;;;1947895;1,00;14,00;17,00
;;;1949311;1,00;11,00;15,00
;;;1949904;1,00;25,00;30,00
;;;1950163;1,00;15,00;18,00
;;;1950187;1,00;14,00;17,00
;;;1952152;1,00;16,00;18,00
;;;1953083;1,00;13,00;15,00
;;;1953604;2,00;26,00;30,00
;;;1953676;1,00;14,00;16,00
;;;1953680;1,00;15,00;17,00
;;;1957666;1,00;20,00;22,00
;;;1957667;1,00;12,00;13,00
;;;1957668;1,00;16,00;23,00
;;;1966434;1,00;27,00;34,00
;;;1966435;2,00;55,00;68,00
;;;1967349;1,00;17,00;20,00
;;;1967407;1,00;12,00;15,00
;;;1967409;1,00;12,00;15,00
;;;1967420;1,00;8,00;10,00
;;;1967920;1,00;21,00;20,00
;;;1968058;1,00;22,00;25,00
;;;1971042;2,00;36,00;42,00
;;;1971438;1,00;17,00;20,00
;;;1973372;1,00;14,00;17,00
;;;1973426;1,00;16,00;19,00
;;"0025 X";1964741;1,00;189,00;189,00
;noten Frau Unger Noten;"0001 Bücher";1973215;1,00;22,00;25,00
;;;1973317;1,00;29,00;32,00
;;"0005 Spiele";1972081;1,00;27,00;30,00
;;"0014 Noten";1359290;1,00;35,00;39,00
;;;136680;1,00;13,00;15,00
;;;1603312;1,00;13,00;15,00
;;;1603330;1,00;13,00;15,00
;;;1609007;1,00;23,00;26,00
;;;1619535;1,00;19,00;21,00
;;;1667495;1,00;30,00;34,00
;;;1673246;1,00;14,00;16,00
;;;1702864;1,00;26,00;29,00
;;;1746949;1,00;22,00;25,00
;;;1781486;1,00;43,00;48,00
;;;1834985;1,00;18,00;20,00
;;;1858507;1,00;18,00;20,00
;;;1898533;1,00;20,00;22,00
;;;1903068;1,00;11,00;12,00
;;;1911846;1,00;22,00;24,00
;;;1932753;1,00;19,00;16,00
;;;1932754;1,00;13,00;15,00
;;;1932755;1,00;30,00;33,00
;;;1935857;1,00;17,00;18,00
;;;1935858;1,00;17,00;18,00
;;;1935859;1,00;17,00;18,00
;;;1935860;1,00;17,00;18,00
;;;1935861;1,00;17,00;18,00
;;;1935862;1,00;18,00;19,00
;;;1935863;1,00;31,00;34,00
;;;1935864;1,00;31,00;34,00
;;;1936112;1,00;22,00;25,00
;;;1936117;1,00;22,00;25,00
;;;1936128;1,00;16,00;18,00
;;;1936132;1,00;9,00;10,00
;;;1936133;1,00;13,00;14,00
;;;1936134;1,00;13,00;14,00
;;;1936135;1,00;13,00;14,00
;;;1936137;1,00;13,00;14,00
;;;1938852;1,00;"0,00";"0,00"
;;;1940291;1,00;13,00;15,00
;;;1940296;1,00;13,00;15,00
;;;1940315;1,00;17,00;19,00
;;;1940318;1,00;17,00;19,00
;;;1940321;1,00;18,00;21,00
;;;1940716;1,00;"0,00";"0,00"
;;;1942129;1,00;21,00;24,00
;;;1942138;1,00;15,00;17,00
;;;1942180;1,00;27,00;30,00
;;;1942186;1,00;30,00;33,00
;;;1942206;1,00;31,00;34,00
;;;1942596;1,00;19,00;21,00
;;;1942600;1,00;18,00;20,00
;;;1942601;1,00;8,00;9,00
;;;1942603;1,00;15,00;17,00
;;;1942604;1,00;32,00;36,00
;;;1942856;1,00;16,00;18,00
;;;1942859;1,00;18,00;20,00
;;;1942860;1,00;18,00;20,00
;;;1942861;1,00;29,00;32,00
;;;1943394;1,00;22,00;24,00
;;;1943395;1,00;13,00;15,00
